Lncbook_id,Noncode_id,UID,Lncbook_trans_id,chr,start,end,strand,exon_num,exon_pos,NONCODE_TRANSCRIPT_ID,transcript_id,Organism
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0271337,chr21,16626845,16646424,+,4,"16626845-16627785,16627884-16628021,16630796-16630972,16640230-16646424",,HSALNT0271337,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0271339,chr21,16627516,16628240,+,2,"16627516-16627785,16627884-16628240",,HSALNT0271339,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0271340,chr21,16627588,16628547,+,3,"16627588-16627698,16627884-16627953,16628256-16628547",,HSALNT0271340,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0271341,chr21,16628473,16631386,+,2,"16628473-16628551,16630796-16631386",,HSALNT0271341,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0271342,chr21,16629838,16645495,+,5,"16629838-16631132,16631441-16631489,16637090-16637197,16639401-16639502,16640193-16645495",,HSALNT0271342,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0271343,chr21,16630288,16646424,+,3,"16630288-16630972,16631441-16631489,16640230-16646424",,HSALNT0271343,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0271344,chr21,16630288,16646424,+,3,"16630288-16631411,16631441-16631489,16640230-16646424",,HSALNT0271344,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0271347,chr21,16630828,16640684,+,3,"16630828-16630973,16631442-16631490,16640231-16640684",,HSALNT0271347,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402987,chr21,16070672,16607135,+,7,"16070672-16070892,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16606994-16607135",,HSALNT0402987,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402988,chr21,16194538,16640637,+,4,"16194538-16194633,16231056-16231115,16391614-16391685,16640230-16640637",,HSALNT0402988,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402989,chr21,16419402,16613481,+,5,"16419402-16419741,16487490-16487538,16537379-16537439,16606994-16607087,16613450-16613481",,HSALNT0402989,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402990,chr21,16194379,16522585,+,5,"16194379-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16521719-16522585",,HSALNT0402990,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402991,chr21,16194581,16607141,+,8,"16194581-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16594340-16594454,16596385-16596402,16606994-16607141",,HSALNT0402991,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402992,chr21,16537281,16607249,+,3,"16537281-16537439,16594340-16594454,16606994-16607249",,HSALNT0402992,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402993,chr21,16194295,16607249,+,5,"16194295-16194633,16391614-16391685,16487490-16487538,16537379-16537439,16606994-16607249",,HSALNT0402993,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402994,chr21,16071166,16607141,+,8,"16071166-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607141",,HSALNT0402994,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402995,chr21,16194546,16488346,+,5,"16194546-16194633,16231056-16231115,16257393-16257454,16391614-16391685,16487490-16488346",,HSALNT0402995,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402996,chr21,16070502,16488351,+,6,"16070502-16070548,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16488351",,HSALNT0402996,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402997,chr21,16420343,16607134,+,6,"16420343-16420576,16487490-16487538,16537379-16537439,16589353-16589540,16594340-16594454,16606994-16607134",,HSALNT0402997,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402998,chr21,16537306,16645065,+,8,"16537306-16537439,16594340-16594454,16606994-16607087,16627177-16627499,16628004-16628021,16630796-16630972,16631441-16631489,16640230-16645065",,HSALNT0402998,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0402999,chr21,16279763,16607137,+,5,"16279763-16279862,16391614-16391685,16487490-16487538,16537379-16537439,16606994-16607137",,HSALNT0402999,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403000,chr21,16070501,16488351,+,6,"16070501-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16488351",,HSALNT0403000,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403001,chr21,16070522,16609775,+,8,"16070522-16070548,16071114-16071398,16181591-16181687,16231056-16231115,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16609775",,HSALNT0403001,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403002,chr21,15928296,16488329,+,6,"15928296-15928529,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16488329",,HSALNT0403002,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403003,chr21,16194573,16607134,+,8,"16194573-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16589353-16589540,16594340-16594454,16606994-16607134",,HSALNT0403003,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403004,chr21,16419602,16640637,+,5,"16419602-16419741,16487490-16487538,16594340-16594454,16606994-16607087,16640230-16640637",,HSALNT0403004,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403005,chr21,15928429,16622350,+,11,"15928429-15928529,15972311-15972515,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16606994-16607087,16619449-16619562,16621373-16622350",,HSALNT0403005,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403006,chr21,16588666,16596958,+,4,"16588666-16588747,16589367-16589467,16594340-16594454,16596385-16596958",,HSALNT0403006,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403007,chr21,16013878,16535428,+,7,"16013878-16014092,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16535034-16535428",,HSALNT0403007,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403008,chr21,16070499,16232080,+,4,"16070499-16070548,16071114-16071398,16181591-16181687,16231056-16232080",,HSALNT0403008,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403009,chr21,16070499,16076973,+,3,"16070499-16070567,16071114-16071398,16072963-16076973",,HSALNT0403009,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403010,chr21,16194505,16607137,+,7,"16194505-16194633,16231056-16231115,16487490-16487538,16537379-16537439,16564774-16564809,16594340-16594454,16606994-16607137",,HSALNT0403010,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403011,chr21,16534952,16607137,+,5,"16534952-16535709,16537379-16537439,16589353-16589540,16594340-16594454,16606994-16607137",,HSALNT0403011,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403012,chr21,16013878,16595793,+,7,"16013878-16014092,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16594340-16595793",,HSALNT0403012,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403013,chr21,16070580,16073769,+,2,"16070580-16071398,16072963-16073769",,HSALNT0403013,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403014,chr21,16194247,16488346,+,2,"16194247-16194633,16487490-16488346",,HSALNT0403014,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403015,chr21,16194270,16222683,+,2,"16194270-16194633,16222300-16222683",,HSALNT0403015,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403016,chr21,16070522,16074029,+,3,"16070522-16070548,16071114-16071398,16072963-16074029",,HSALNT0403016,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403017,chr21,16588704,16607330,+,4,"16588704-16588747,16589353-16589736,16594340-16594454,16606994-16607330",,HSALNT0403017,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403018,chr21,16194182,16607141,+,7,"16194182-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607141",,HSALNT0403018,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403019,chr21,16194573,16488346,+,5,"16194573-16194633,16231056-16231115,16391614-16391685,16477845-16478039,16487490-16488346",,HSALNT0403019,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403020,chr21,16419214,16488360,+,2,"16419214-16419741,16487490-16488360",,HSALNT0403020,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403021,chr21,16194561,16607141,+,8,"16194561-16194633,16223524-16223574,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16564774-16564809,16606994-16607141",,HSALNT0403021,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403022,chr21,16070551,16607400,+,8,"16070551-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16606994-16607400",,HSALNT0403022,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403023,chr21,16070506,16074029,+,3,"16070506-16070548,16071114-16071398,16073234-16074029",,HSALNT0403023,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403024,chr21,16124987,16607136,+,8,"16124987-16125447,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607136",,HSALNT0403024,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403025,chr21,16194289,16607134,+,3,"16194289-16194633,16487490-16487538,16606994-16607134",,HSALNT0403025,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403026,chr21,16041092,16071541,+,3,"16041092-16041464,16042984-16043056,16071114-16071541",,HSALNT0403026,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403027,chr21,16589361,16596890,+,3,"16589361-16589557,16594340-16594454,16596385-16596890",,HSALNT0403027,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403028,chr21,16071211,16488346,+,6,"16071211-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16477845-16478039,16487490-16488346",,HSALNT0403028,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403029,chr21,16420576,16609792,+,4,"16420576-16420672,16487490-16487538,16537379-16537439,16606994-16609792",,HSALNT0403029,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403030,chr21,16194247,16608126,+,6,"16194247-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16606994-16608126",,HSALNT0403030,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403031,chr21,16194443,16607844,+,4,"16194443-16194633,16391614-16391685,16487490-16487538,16606994-16607844",,HSALNT0403031,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403032,chr21,16419399,16607261,+,5,"16419399-16419741,16487490-16487538,16537379-16537439,16560447-16560498,16606994-16607261",,HSALNT0403032,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403033,chr21,16070551,16292165,+,6,"16070551-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16291231-16291412,16292076-16292165",,HSALNT0403033,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403034,chr21,16419244,16607135,+,5,"16419244-16419741,16487490-16487538,16537379-16537439,16564774-16564809,16606994-16607135",,HSALNT0403034,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403035,chr21,16195061,16607132,+,7,"16195061-16195191,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607132",,HSALNT0403035,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403036,chr21,16070522,16488351,+,5,"16070522-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16487490-16488351",,HSALNT0403036,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403037,chr21,16070533,16571441,+,10,"16070533-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16564774-16564809,16567226-16567274,16570974-16571441",,HSALNT0403037,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403038,chr21,15928471,16488136,+,7,"15928471-15928529,15972311-15972515,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16488136",,HSALNT0403038,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403039,chr21,16194202,16607130,+,7,"16194202-16194633,16391614-16391685,16487490-16487538,16537379-16537439,16589353-16589540,16594340-16594454,16606994-16607130",,HSALNT0403039,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403040,chr21,16419543,16620390,+,6,"16419543-16419741,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607087,16619449-16620390",,HSALNT0403040,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403041,chr21,16419398,16607355,+,4,"16419398-16419741,16487490-16487538,16594340-16594454,16606994-16607355",,HSALNT0403041,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403042,chr21,16419602,16607135,+,5,"16419602-16419741,16487490-16487538,16589353-16589413,16594340-16594454,16606994-16607135",,HSALNT0403042,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403043,chr21,16420381,16627208,+,6,"16420381-16420576,16487490-16487538,16589353-16589540,16594340-16594454,16606994-16607087,16627177-16627208",,HSALNT0403043,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403044,chr21,16588580,16590252,+,2,"16588580-16588747,16589353-16590252",,HSALNT0403044,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403045,chr21,16588726,16607135,+,4,"16588726-16588747,16589353-16589557,16594340-16594454,16606994-16607135",,HSALNT0403045,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403046,chr21,16419399,16522585,+,3,"16419399-16419741,16487490-16487538,16521719-16522585",,HSALNT0403046,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403047,chr21,16419399,16611000,+,5,"16419399-16419741,16487490-16487538,16537379-16537439,16606994-16607087,16610698-16611000",,HSALNT0403047,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403048,chr21,16194573,16565606,+,7,"16194573-16194633,16231056-16231115,16383160-16383304,16391614-16391685,16487490-16487538,16537379-16537439,16564774-16565606",,HSALNT0403048,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403049,chr21,16070551,16537930,+,7,"16070551-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537930",,HSALNT0403049,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403050,chr21,16588693,16597284,+,4,"16588693-16588747,16589353-16589540,16594340-16594454,16596385-16597284",,HSALNT0403050,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403051,chr21,16627499,16645467,+,5,"16627499-16627785,16627884-16628021,16630796-16630972,16631441-16631489,16640230-16645467",,HSALNT0403051,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403052,chr21,16070549,16607725,+,7,"16070549-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16606994-16607725",,HSALNT0403052,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403053,chr21,16071309,16488346,+,4,"16071309-16071398,16181591-16181687,16391614-16391685,16487490-16488346",,HSALNT0403053,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403054,chr21,16194594,16590252,+,8,"16194594-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16564774-16564809,16567226-16567274,16589353-16590252",,HSALNT0403054,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403055,chr21,16212012,16607130,+,6,"16212012-16212146,16231056-16231115,16391614-16391685,16487490-16487538,16594340-16594454,16606994-16607130",,HSALNT0403055,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403056,chr21,16194596,16589761,+,6,"16194596-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16589353-16589761",,HSALNT0403056,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403057,chr21,16588604,16608496,+,4,"16588604-16588747,16589353-16589467,16594340-16594454,16606994-16608496",,HSALNT0403057,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403058,chr21,16070551,16565606,+,8,"16070551-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16564774-16565606",,HSALNT0403058,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403059,chr21,16419397,16607141,+,6,"16419397-16419741,16487490-16487538,16537379-16537439,16594340-16594454,16596385-16596402,16606994-16607141",,HSALNT0403059,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403060,chr21,16194612,16488346,+,4,"16194612-16194633,16223524-16223574,16231056-16231115,16487490-16488346",,HSALNT0403060,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403061,chr21,16419420,16607130,+,5,"16419420-16419741,16485712-16485816,16487490-16487538,16537379-16537439,16606994-16607130",,HSALNT0403061,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403062,chr21,16194297,16537728,+,4,"16194297-16194633,16391614-16391685,16487490-16487538,16537379-16537728",,HSALNT0403062,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403063,chr21,16071225,16076784,+,2,"16071225-16071398,16073234-16076784",,HSALNT0403063,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403064,chr21,16419328,16640637,+,5,"16419328-16419741,16487490-16487538,16537379-16537439,16606994-16607087,16640230-16640637",,HSALNT0403064,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403065,chr21,16070549,16232080,+,4,"16070549-16070567,16071114-16071398,16181591-16181687,16231056-16232080",,HSALNT0403065,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403066,chr21,16419411,16640637,+,6,"16419411-16419741,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607087,16640230-16640637",,HSALNT0403066,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403067,chr21,16041108,16590250,+,9,"16041108-16041353,16042984-16043056,16071114-16071398,16181591-16181687,16231056-16231115,16257393-16257454,16487490-16487538,16537379-16537439,16589353-16590250",,HSALNT0403067,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403068,chr21,16041379,16607135,+,11,"16041379-16041464,16042984-16043056,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16589353-16589557,16594340-16594454,16606994-16607135",,HSALNT0403068,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403069,chr21,16420295,16609258,+,4,"16420295-16420572,16487490-16487538,16537379-16537439,16606994-16609258",,HSALNT0403069,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403070,chr21,16194188,16538139,+,5,"16194188-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16538139",,HSALNT0403070,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403071,chr21,16419602,16631416,+,6,"16419602-16419741,16487490-16487538,16606994-16607087,16627716-16627785,16627884-16628021,16630796-16631416",,HSALNT0403071,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403072,chr21,16419399,16488343,+,3,"16419399-16419741,16477845-16478039,16487490-16488343",,HSALNT0403072,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403073,chr21,16419196,16609331,+,4,"16419196-16419741,16487490-16487538,16537379-16537439,16606994-16609331",,HSALNT0403073,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403074,chr21,16419655,16565632,+,4,"16419655-16419741,16487490-16487538,16537379-16537439,16564774-16565632",,HSALNT0403074,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403075,chr21,16011465,16619755,+,10,"16011465-16011740,16013839-16014092,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16606994-16607087,16619449-16619755",,HSALNT0403075,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403076,chr21,16419399,16640637,+,4,"16419399-16419741,16487490-16487538,16606994-16607087,16640230-16640637",,HSALNT0403076,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403077,chr21,16419441,16607135,+,6,"16419441-16419741,16487490-16487538,16537379-16537439,16564774-16564809,16594340-16594454,16606994-16607135",,HSALNT0403077,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403078,chr21,16419434,16640637,+,7,"16419434-16419741,16487490-16487538,16606994-16607087,16627716-16627785,16627884-16628021,16630796-16630972,16640230-16640637",,HSALNT0403078,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403079,chr21,16194568,16640637,+,6,"16194568-16194633,16231056-16231115,16391614-16391685,16487490-16487538,16606994-16607087,16640230-16640637",,HSALNT0403079,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403080,chr21,16194581,16607135,+,8,"16194581-16194633,16231056-16231115,16257393-16257454,16391614-16391685,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607135",,HSALNT0403080,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403081,chr21,16537264,16631727,+,5,"16537264-16537439,16606994-16607087,16627177-16627785,16627884-16628021,16630796-16631727",,HSALNT0403081,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403082,chr21,16194538,16488346,+,5,"16194538-16194633,16231056-16231115,16352129-16352273,16391614-16391685,16487490-16488346",,HSALNT0403082,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403083,chr21,16419392,16423079,+,1,16419392-16423079,,HSALNT0403083,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403084,chr21,16588613,16592143,+,2,"16588613-16588747,16589353-16592143",,HSALNT0403084,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403085,chr21,15928474,16071527,+,4,"15928474-15928529,15965332-15965407,15972311-15972515,16071114-16071527",,HSALNT0403085,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403086,chr21,16070517,16609272,+,9,"16070517-16070548,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16535034-16535709,16537379-16537439,16606994-16609272",,HSALNT0403086,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403087,chr21,16071318,16537728,+,7,"16071318-16071398,16181591-16181687,16231056-16231115,16383160-16383304,16391614-16391685,16487490-16487538,16537379-16537728",,HSALNT0403087,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403088,chr21,16194499,16488346,+,5,"16194499-16194633,16214257-16214378,16231056-16231115,16391614-16391685,16487490-16488346",,HSALNT0403088,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403089,chr21,16588686,16597742,+,4,"16588686-16588747,16589353-16589736,16594340-16594454,16596385-16597742",,HSALNT0403089,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403090,chr21,16124950,16607130,+,6,"16124950-16125008,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16606994-16607130",,HSALNT0403090,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403091,chr21,16357273,16607242,+,6,"16357273-16357397,16391614-16391685,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607242",,HSALNT0403091,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403092,chr21,16194461,16488351,+,5,"16194461-16194633,16231056-16231115,16383160-16383304,16391614-16391685,16487490-16488351",,HSALNT0403092,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403093,chr21,16419383,16607135,+,6,"16419383-16419741,16487490-16487538,16537379-16537439,16589353-16589467,16594340-16594454,16606994-16607135",,HSALNT0403093,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403094,chr21,16070522,16522830,+,7,"16070522-16070548,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16522207-16522830",,HSALNT0403094,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403095,chr21,16013878,16590098,+,8,"16013878-16014092,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16589353-16590098",,HSALNT0403095,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403096,chr21,16419450,16621414,+,5,"16419450-16419741,16487490-16487538,16537379-16537439,16606994-16607087,16619449-16621414",,HSALNT0403096,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403097,chr21,16419513,16627200,+,6,"16419513-16419741,16487490-16487538,16537379-16537439,16594340-16594454,16606994-16607087,16627177-16627200",,HSALNT0403097,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403098,chr21,16420334,16609268,+,4,"16420334-16420576,16487490-16487538,16537379-16537439,16606994-16609268",,HSALNT0403098,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403099,chr21,16013878,16631725,+,10,"16013878-16014092,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16606994-16607087,16627716-16627785,16627884-16628021,16630796-16631725",,HSALNT0403099,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403100,chr21,16013878,16491142,+,6,"16013878-16014092,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16491142",,HSALNT0403100,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403101,chr21,16181106,16607130,+,7,"16181106-16181362,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537439,16606994-16607130",,HSALNT0403101,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403102,chr21,16593356,16607140,+,2,"16593356-16594454,16606994-16607140",,HSALNT0403102,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403103,chr21,16070551,16608812,+,7,"16070551-16070567,16071114-16071398,16181591-16181687,16231056-16231115,16487490-16487538,16537379-16537439,16606994-16608812",,HSALNT0403103,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403104,chr21,16070533,16537728,+,7,"16070533-16070892,16071114-16071398,16181591-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16537379-16537728",,HSALNT0403104,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403105,chr21,16181445,16607249,+,5,"16181445-16181687,16231056-16231115,16391614-16391685,16487490-16487538,16606994-16607249",,HSALNT0403105,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403106,chr21,16420333,16589761,+,4,"16420333-16420576,16487490-16487538,16537379-16537439,16589353-16589761",,HSALNT0403106,Human
HSALNG0132026,NONHSAG083289.2,ELH001682,HSALNT0403107,chr21,16222879,16607120,+,7,"16222879-16222918,16231056-16231115,16391614-16391685,16487490-16487538,16594340-16594454,16606226-16606273,16606994-16607120",,HSALNT0403107,Human
