Lncbook_id,Noncode_id,UID,Lncbook_trans_id,chr,start,end,strand,exon_num,exon_pos,NONCODE_TRANSCRIPT_ID,transcript_id,Organism
HSALNG0074635,NONHSAG053546.2,ELH002506,,chr9,128538160,128543486,+,2,"128538160-128538285,128543144-128543486",NONHSAT220233.1,NONHSAT220233.1,Human
HSALNG0074635,NONHSAG053546.2,ELH002506,,chr9,128541811,128553507,+,2,"128541811-128542033,128553349-128553507",NONHSAT220234.1,NONHSAT220234.1,Human
HSALNG0074635,NONHSAG053546.2,ELH002506,,chr9,128542823,128553338,+,4,"128542823-128542960,128543144-128543493,128544713-128544864,128553240-128553338",NONHSAT220235.1,NONHSAT220235.1,Human
HSALNG0075836,NONHSAG005084.2,ELH000297,,chr10,4995488,4997374,+,3,"4995488-4995667,4996037-4996146,4997240-4997374",NONHSAT011125.2,NONHSAT011125.2,Human
HSALNG0075836,NONHSAG005084.2,ELH000297,,chr10,4995853,4997377,+,2,"4995853-4996146,4997240-4997377",NONHSAT011126.2,NONHSAT011126.2,Human
HSALNG0075836,NONHSAG005084.2,ELH000297,,chr10,4995882,4997380,+,3,"4995882-4995932,4996037-4996146,4997240-4997380",NONHSAT011127.2,NONHSAT011127.2,Human
HSALNG0075836,NONHSAG005084.2,ELH000297,,chr10,4993333,4997381,+,3,"4993333-4993363,4995854-4996147,4997241-4997381",NONHSAT155007.1,NONHSAT155007.1,Human
HSALNG0076338,NONHSAG105781.1,ELH000271,,chr10,14905805,14913472,+,1,14905805-14913472,NONHSAT228051.1,NONHSAT228051.1,Human
HSALNG0076338,NONHSAG105781.1,ELH000271,,chr10,14910245,14912451,+,2,"14910245-14912098,14912398-14912451",NONHSAT228052.1,NONHSAT228052.1,Human
HSALNG0076494,NONHSAG005339.2,ELH000274,,chr10,18513115,18545651,-,5,"18513115-18513660,18539194-18539299,18541169-18541248,18542069-18542177,18545465-18545651",NONHSAT011639.2,NONHSAT011639.2,Human
HSALNG0076494,NONHSAG005339.2,ELH000274,,chr10,18531849,18533336,-,2,"18531849-18531961,18533037-18533336",NONHSAT011642.2,NONHSAT011642.2,Human
HSALNG0076494,NONHSAG005339.2,ELH000274,,chr10,18533072,18539659,-,2,"18533072-18533100,18539194-18539659",NONHSAT011643.2,NONHSAT011643.2,Human
HSALNG0076494,NONHSAG005339.2,ELH000274,,chr10,18533081,18541304,-,3,"18533081-18533100,18539194-18539642,18541169-18541304",NONHSAT011644.2,NONHSAT011644.2,Human
HSALNG0076494,NONHSAG005339.2,ELH000274,,chr10,18541586,18544387,-,2,"18541586-18542177,18544324-18544387",NONHSAT011645.2,NONHSAT011645.2,Human
HSALNG0076494,NONHSAG005339.2,ELH000274,,chr10,18531850,18533337,-,2,"18531850-18531962,18533038-18533337",NONHSAT156747.1,NONHSAT156747.1,Human
HSALNG0077878,NONHSAG005866.2,ELH000294,,chr10,49419277,49472903,+,2,"49419277-49419510,49472703-49472903",NONHSAT013304.2,NONHSAT013304.2,Human
HSALNG0077878,NONHSAG005866.2,ELH000294,,chr10,49419278,49472904,+,3,"49419278-49419511,49471743-49472012,49472704-49472904",NONHSAT155488.1,NONHSAT155488.1,Human
HSALNG0077984,NONHSAG005913.3,ELH000301,,chr10,50990969,50991721,-,2,"50990969-50991453,50991538-50991721",NONHSAT013404.2,NONHSAT013404.2,Human
HSALNG0077984,NONHSAG005913.3,ELH000301,,chr10,50990969,50991721,-,2,"50990969-50991453,50991592-50991721",NONHSAT013405.2,NONHSAT013405.2,Human
HSALNG0077984,NONHSAG005913.3,ELH000301,,chr10,50991089,50991708,-,1,50991089-50991708,NONHSAT229040.1,NONHSAT229040.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52230397,52314110,-,9,"52230397-52231397,52242107-52242241,52293915-52293967,52300513-52300838,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314110",NONHSAT013418.2,NONHSAT013418.2,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52251965,52297915,-,4,"52251965-52252836,52253371-52253440,52293915-52293966,52297800-52297915",NONHSAT013420.2,NONHSAT013420.2,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52251965,52297915,-,4,"52251965-52252836,52253371-52253440,52293915-52293967,52297800-52297915",NONHSAT013421.2,NONHSAT013421.2,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52300803,52314128,-,6,"52300803-52300838,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314128",NONHSAT139977.2,NONHSAT139977.2,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52226989,52425415,-,3,"52226989-52227147,52231012-52231121,52425316-52425415",NONHSAT157014.1,NONHSAT157014.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52227038,52425337,-,3,"52227038-52227134,52231028-52231121,52425312-52425337",NONHSAT157015.1,NONHSAT157015.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52300802,52314128,-,7,"52300802-52300838,52301259-52301400,52304228-52304302,52309399-52309565,52313130-52313320,52313397-52313569,52313633-52314128",NONHSAT157016.1,NONHSAT157016.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52194150,52314123,-,8,"52194150-52195507,52197555-52197719,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314123",NONHSAT229041.1,NONHSAT229041.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52195975,52314005,-,7,"52195975-52197719,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314005",NONHSAT229042.1,NONHSAT229042.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52195975,52314123,-,7,"52195975-52197719,52293915-52293966,52297800-52297913,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314123",NONHSAT229043.1,NONHSAT229043.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52195975,52314123,-,6,"52195975-52197719,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314123",NONHSAT229044.1,NONHSAT229044.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52230080,52314123,-,9,"52230080-52231397,52242107-52242241,52293915-52293966,52297800-52297913,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314123",NONHSAT229045.1,NONHSAT229045.1,Human
HSALNG0077999,NONHSAG005920.3,ELH000305,,chr10,52230080,52314123,-,7,"52230080-52231397,52242107-52242241,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314123",NONHSAT229046.1,NONHSAT229046.1,Human
HSALNG0078452,NONHSAG006049.2,ELH000313,,chr10,66098037,66116870,+,4,"66098037-66098072,66098662-66098817,66103043-66103219,66116730-66116870",NONHSAT013666.2,NONHSAT013666.2,Human
HSALNG0078452,NONHSAG006049.2,ELH000313,,chr10,66079243,66118326,+,5,"66079243-66079309,66084871-66085045,66097964-66098058,66098670-66098817,66118253-66118326",NONHSAT155587.1,NONHSAT155587.1,Human
HSALNG0078452,NONHSAG006049.2,ELH000313,,chr10,66116691,66121045,+,4,"66116691-66116874,66118254-66118413,66120508-66120572,66120814-66121045",NONHSAT155588.1,NONHSAT155588.1,Human
HSALNG0078452,NONHSAG006049.2,ELH000313,,chr10,66118248,66120942,+,3,"66118248-66118413,66120508-66120572,66120814-66120942",NONHSAT155589.1,NONHSAT155589.1,Human
HSALNG0079547,NONHSAG006474.2,ELH000342,,chr10,88932643,88940340,+,5,"88932643-88932959,88933641-88933886,88934898-88935573,88938212-88938476,88939395-88940340",NONHSAT015482.2,NONHSAT015482.2,Human
HSALNG0079547,NONHSAG006474.2,ELH000342,,chr10,88933023,88933881,+,1,88933023-88933881,NONHSAT015483.2,NONHSAT015483.2,Human
HSALNG0079547,NONHSAG006474.2,ELH000342,,chr10,88939475,88940611,+,2,"88939475-88939808,88940087-88940611",NONHSAT015484.2,NONHSAT015484.2,Human
HSALNG0079547,NONHSAG006474.2,ELH000342,,chr10,88932390,88933838,+,2,"88932390-88932959,88933647-88933838",NONHSAT155838.1,NONHSAT155838.1,Human
HSALNG0079547,NONHSAG006474.2,ELH000342,,chr10,88932685,88939975,+,5,"88932685-88932960,88933642-88933887,88934899-88935574,88938213-88938477,88939396-88939975",NONHSAT155839.1,NONHSAT155839.1,Human
HSALNG0079547,NONHSAG006474.2,ELH000342,,chr10,88939497,88940820,+,2,"88939497-88939562,88940212-88940820",NONHSAT155840.1,NONHSAT155840.1,Human
HSALNG0079566,NONHSAG060674.1,ELH000346,,chr10,89138371,89282640,+,4,"89138371-89138518,89267817-89267866,89278220-89278368,89282064-89282640",NONHSAT155842.1,NONHSAT155842.1,Human
HSALNG0080321,NONHSAG006763.2,ELH000248,,chr10,102832453,102834499,+,2,"102832453-102832871,102834177-102834499",NONHSAT016148.2,NONHSAT016148.2,Human
HSALNG0080321,NONHSAG006763.2,ELH000248,,chr10,102830756,102834517,+,4,"102830756-102830947,102831599-102831697,102832722-102832872,102834178-102834517",NONHSAT156016.1,NONHSAT156016.1,Human
HSALNG0081110;HSALNG0081112,NONHSAG061596.2,ELH000261,,chr10,120753391,120781915,-,4,"120753391-120753665,120766725-120766874,120781304-120781587,120781718-120781915",NONHSAT157603.1,NONHSAT157603.1,Human
HSALNG0081110;HSALNG0081112,NONHSAG061596.2,ELH000261,,chr10,120766764,120781861,-,3,"120766764-120766850,120780869-120781587,120781718-120781861",NONHSAT157605.1,NONHSAT157605.1,Human
HSALNG0081110;HSALNG0081112,NONHSAG061596.2,ELH000261,,chr10,120753517,120869430,-,2,"120753517-120753671,120869346-120869430",NONHSAT229443.1,NONHSAT229443.1,Human
HSALNG0082235,NONHSAG007431.3,ELH000403,,chr11,2608328,2699998,-,1,2608328-2699998,NONHSAT017523.2,NONHSAT017523.2,Human
HSALNG0082235,NONHSAG007431.3,ELH000403,,chr11,2697177,2697762,-,2,"2697177-2697220,2697226-2697762",NONHSAT017526.2,NONHSAT017526.2,Human
HSALNG0082235,NONHSAG007431.3,ELH000403,,chr11,2677414,2699411,-,3,"2677414-2677528,2684869-2685043,2699329-2699411",NONHSAT160020.1,NONHSAT160020.1,Human
HSALNG0082235,NONHSAG007431.3,ELH000403,,chr11,2606134,2699995,-,2,"2606134-2641116,2699329-2699995",NONHSAT230248.1,NONHSAT230248.1,Human
HSALNG0082241,NONHSAG007434.2,ELH000405,,chr11,2840135,2861568,-,3,"2840135-2840442,2858743-2858939,2860990-2861568",NONHSAT017529.2,NONHSAT017529.2,Human
HSALNG0082241,NONHSAG007434.2,ELH000405,,chr11,2840135,2861828,-,4,"2840135-2840442,2858743-2858939,2860990-2861567,2861675-2861828",NONHSAT017530.2,NONHSAT017530.2,Human
HSALNG0082241,NONHSAG007434.2,ELH000405,,chr11,2840136,2862191,-,4,"2840136-2840443,2858744-2858940,2860991-2861569,2862124-2862191",NONHSAT160021.1,NONHSAT160021.1,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32434075,32438736,+,1,32434075-32438736,NONHSAT018658.2,NONHSAT018658.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32435518,32439457,+,3,"32435518-32435846,32437070-32437197,32437845-32439457",NONHSAT018659.2,NONHSAT018659.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32435579,32441404,+,2,"32435579-32435846,32437845-32441404",NONHSAT018660.2,NONHSAT018660.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32435518,32437054,+,2,"32435518-32435846,32436795-32437054",NONHSAT018661.2,NONHSAT018661.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32435518,32458769,+,5,"32435518-32435846,32452021-32452131,32453262-32454178,32457915-32457963,32458639-32458769",NONHSAT018662.2,NONHSAT018662.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32436039,32440072,+,2,"32436039-32436837,32437845-32440072",NONHSAT018663.2,NONHSAT018663.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32436039,32446715,+,3,"32436039-32438590,32438779-32438959,32446339-32446715",NONHSAT018664.2,NONHSAT018664.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32437623,32438326,+,2,"32437623-32437701,32437845-32438326",NONHSAT018665.2,NONHSAT018665.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32438370,32439132,+,2,"32438370-32438590,32438872-32439132",NONHSAT018667.2,NONHSAT018667.2,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32437929,32440072,+,1,32437929-32440072,NONHSAT229718.1,NONHSAT229718.1,Human
HSALNG0083476,NONHSAG007984.3,ELH000412,,chr11,32440206,32446537,+,2,"32440206-32441540,32446339-32446537",NONHSAT229719.1,NONHSAT229719.1,Human
HSALNG0083866,NONHSAG062785.2,ELH000424,,chr11,44325201,44326524,+,1,44325201-44326524,NONHSAT159074.1,NONHSAT159074.1,Human
HSALNG0083866,NONHSAG062785.2,ELH000424,,chr11,44301379,44305232,+,2,"44301379-44301671,44304689-44305232",NONHSAT229752.1,NONHSAT229752.1,Human
HSALNG0083866,NONHSAG062785.2,ELH000424,,chr11,44301437,44325426,+,2,"44301437-44301671,44325413-44325426",NONHSAT229753.1,NONHSAT229753.1,Human
HSALNG0083866,NONHSAG062785.2,ELH000424,,chr11,44301437,44326382,+,2,"44301437-44301671,44325491-44326382",NONHSAT229754.1,NONHSAT229754.1,Human
HSALNG0084011,NONHSAG008220.3,ELH000428,,chr11,46846411,46874416,+,3,"46846411-46846499,46846610-46846717,46873074-46874416",NONHSAT021205.2,NONHSAT021205.2,Human
HSALNG0084011,NONHSAG008220.3,ELH000428,,chr11,46846412,46873513,+,4,"46846412-46846499,46846610-46846717,46852852-46852946,46873074-46873513",NONHSAT021206.2,NONHSAT021206.2,Human
HSALNG0084011,NONHSAG008220.3,ELH000428,,chr11,46846413,46874397,+,4,"46846413-46846500,46846611-46846718,46852853-46852947,46873075-46874397",NONHSAT159110.1,NONHSAT159110.1,Human
HSALNG0084011,NONHSAG008220.3,ELH000428,,chr11,46846412,46848183,+,1,46846412-46848183,NONHSAT229774.1,NONHSAT229774.1,Human
HSALNG0084011,NONHSAG008220.3,ELH000428,,chr11,46846412,46873153,+,2,"46846412-46846717,46873074-46873153",NONHSAT229775.1,NONHSAT229775.1,Human
HSALNG0085520,NONHSAG008966.3,ELH000473,,chr11,72014291,72020910,+,4,"72014291-72016887,72017359-72018294,72018895-72019009,72020326-72020910",NONHSAT022744.2,NONHSAT022744.2,Human
HSALNG0085520,NONHSAG008966.3,ELH000473,,chr11,72014291,72020910,+,4,"72014291-72016891,72017363-72018294,72018895-72019009,72020326-72020910",NONHSAT159377.1,NONHSAT159377.1,Human
HSALNG0085520,NONHSAG008966.3,ELH000473,,chr11,72014292,72038409,+,5,"72014292-72016888,72017360-72018295,72018896-72019010,72020327-72020911,72038373-72038409",NONHSAT159378.1,NONHSAT159378.1,Human
HSALNG0085520,NONHSAG008966.3,ELH000473,,chr11,72017747,72018178,+,1,72017747-72018178,NONHSAT229938.1,NONHSAT229938.1,Human
HSALNG0085520,NONHSAG008966.3,ELH000473,,chr11,72017747,72020357,+,3,"72017747-72017840,72018895-72019009,72020326-72020357",NONHSAT229939.1,NONHSAT229939.1,Human
HSALNG0085520,NONHSAG008966.3,ELH000473,,chr11,72018246,72020361,+,3,"72018246-72018294,72018895-72019009,72020277-72020361",NONHSAT229940.1,NONHSAT229940.1,Human
HSALNG0085692,NONHSAG009059.2,ELH000477,,chr11,74397549,74428565,+,3,"74397549-74397669,74397769-74397905,74428333-74428565",NONHSAT022896.2,NONHSAT022896.2,Human
HSALNG0085692,NONHSAG009059.2,ELH000477,,chr11,74397653,74485742,+,4,"74397653-74397669,74397769-74397905,74484177-74484248,74485625-74485742",NONHSAT022897.2,NONHSAT022897.2,Human
HSALNG0085692,NONHSAG009059.2,ELH000477,,chr11,74397550,74485743,+,5,"74397550-74397670,74397770-74397906,74428334-74428566,74484178-74484249,74485626-74485743",NONHSAT159407.1,NONHSAT159407.1,Human
HSALNG0085699,NONHSAG009062.2,ELH000480,,chr11,74455348,74456825,+,2,"74455348-74455772,74456642-74456825",NONHSAT022901.2,NONHSAT022901.2,Human
HSALNG0085699,NONHSAG009062.2,ELH000480,,chr11,74455349,74456826,+,2,"74455349-74455773,74456643-74456826",NONHSAT159409.1,NONHSAT159409.1,Human
HSALNG0086991,NONHSAG009544.2,ELH000356,,chr11,108252822,108253996,+,2,"108252822-108252912,108253856-108253996",NONHSAT024022.2,NONHSAT024022.2,Human
HSALNG0086991,NONHSAG009544.2,ELH000356,,chr11,108227610,108253824,+,12,"108227610-108227696,108227776-108227888,108229178-108229323,108235670-108235838,108243953-108244118,108244788-108245026,108246964-108247127,108248933-108249102,108250701-108251072,108251837-108252031,108252817-108252912,108253814-108253824",NONHSAT159623.1,NONHSAT159623.1,Human
HSALNG0087168,NONHSAG063082.1,ELH000363,,chr11,112087869,112095757,+,3,"112087869-112087973,112088867-112089011,112094805-112095757",NONHSAT159653.1,NONHSAT159653.1,Human
HSALNG0087168,NONHSAG063082.1,ELH000363,,chr11,112093937,112095770,+,2,"112093937-112094053,112094185-112095770",NONHSAT159654.1,NONHSAT159654.1,Human
HSALNG0087228,NONHSAG009636.2,ELH000366,,chr11,112959279,112963460,-,3,"112959279-112960851,112961367-112961476,112963210-112963460",NONHSAT024227.2,NONHSAT024227.2,Human
HSALNG0087228,NONHSAG009636.2,ELH000366,,chr11,112960327,112961299,-,2,"112960327-112960851,112961259-112961299",NONHSAT024228.2,NONHSAT024228.2,Human
HSALNG0087923,NONHSAG063173.1,ELH000384,,chr11,124891304,124892126,+,2,"124891304-124891591,124891938-124892126",NONHSAT159821.1,NONHSAT159821.1,Human
HSALNG0087966,NONHSAG009968.2,ELH000388,,chr11,125873031,125874398,-,2,"125873031-125873685,125874246-125874398",NONHSAT024978.2,NONHSAT024978.2,Human
HSALNG0087966,NONHSAG009968.2,ELH000388,,chr11,125873449,125874528,-,1,125873449-125874528,NONHSAT024979.2,NONHSAT024979.2,Human
HSALNG0087966,NONHSAG009968.2,ELH000388,,chr11,125874511,125887572,-,2,"125874511-125874545,125887187-125887572",NONHSAT024980.2,NONHSAT024980.2,Human
HSALNG0087966,NONHSAG009968.2,ELH000388,,chr11,125824517,125887336,-,7,"125824517-125824597,125825550-125825577,125826503-125826640,125827335-125827509,125828861-125828906,125841338-125841395,125887188-125887336",NONHSAT160868.1,NONHSAT160868.1,Human
HSALNG0088587,NONHSAG010186.2,ELH000550,,chr12,2269776,2288937,+,3,"2269776-2269941,2288019-2288204,2288668-2288937",NONHSAT025453.2,NONHSAT025453.2,Human
HSALNG0088587,NONHSAG010186.2,ELH000550,,chr12,2269777,2317866,+,5,"2269777-2269942,2271984-2272041,2288020-2288205,2288669-2288938,2317729-2317866",NONHSAT161733.1,NONHSAT161733.1,Human
HSALNG0088597,NONHSAG010193.2,ELH000559,,chr12,2668500,2672220,-,2,"2668500-2669016,2672129-2672220",NONHSAT025464.2,NONHSAT025464.2,Human
HSALNG0088597,NONHSAG010193.2,ELH000559,,chr12,2668501,2672221,-,2,"2668501-2669017,2672130-2672221",NONHSAT163181.1,NONHSAT163181.1,Human
HSALNG0089084,NONHSAG010416.2,ELH000624,,chr12,8664011,8668980,+,2,"8664011-8664115,8668633-8668980",NONHSAT026357.2,NONHSAT026357.2,Human
HSALNG0089084,NONHSAG010416.2,ELH000624,,chr12,8664037,8669011,+,2,"8664037-8664115,8668629-8669011",NONHSAT026358.2,NONHSAT026358.2,Human
HSALNG0089084,NONHSAG010416.2,ELH000624,,chr12,8654425,8669012,+,3,"8654425-8654504,8664012-8664116,8668630-8669012",NONHSAT161820.1,NONHSAT161820.1,Human
HSALNG0089777,NONHSAG010657.2,ELH000544,,chr12,21662313,21760032,+,2,"21662313-21662771,21759914-21760032",NONHSAT027258.2,NONHSAT027258.2,Human
HSALNG0089777,NONHSAG010657.2,ELH000544,,chr12,21759980,21766705,+,2,"21759980-21760085,21766356-21766705",NONHSAT027259.2,NONHSAT027259.2,Human
HSALNG0089777,NONHSAG010657.2,ELH000544,,chr12,21662314,21760033,+,2,"21662314-21662772,21759915-21760033",NONHSAT161944.1,NONHSAT161944.1,Human
HSALNG0089777,NONHSAG010657.2,ELH000544,,chr12,21759981,21766706,+,2,"21759981-21760086,21766357-21766706",NONHSAT161945.1,NONHSAT161945.1,Human
HSALNG0091909,NONHSAG011518.2,ELH000607,,chr12,63808582,63816328,-,2,"63808582-63808940,63816201-63816328",NONHSAT029120.2,NONHSAT029120.2,Human
HSALNG0091909,NONHSAG011518.2,ELH000607,,chr12,63808845,63822156,-,4,"63808845-63808940,63812207-63812307,63816201-63816338,63821929-63822156",NONHSAT029121.2,NONHSAT029121.2,Human
HSALNG0091918,NONHSAG011524.2,ELH000610,,chr12,64038562,64097618,-,3,"64038562-64038963,64042805-64042940,64097486-64097618",NONHSAT029128.2,NONHSAT029128.2,Human
HSALNG0091918,NONHSAG011524.2,ELH000610,,chr12,64038563,64097619,-,3,"64038563-64038964,64042806-64042941,64097487-64097619",NONHSAT163658.1,NONHSAT163658.1,Human
HSALNG0092886,NONHSAG011854.2,ELH000627,,chr12,88055198,88059058,+,2,"88055198-88055272,88056907-88059058",NONHSAT029786.2,NONHSAT029786.2,Human
HSALNG0092886,NONHSAG011854.2,ELH000627,,chr12,88055242,88058461,+,3,"88055242-88055273,88056908-88057021,88057868-88058461",NONHSAT162518.1,NONHSAT162518.1,Human
HSALNG0093515,NONHSAG012076.2,ELH000501,,chr12,101594971,101685880,+,5,"101594971-101595095,101614496-101614940,101682602-101682662,101684382-101684424,101685582-101685880",NONHSAT030284.2,NONHSAT030284.2,Human
HSALNG0093515,NONHSAG012076.2,ELH000501,,chr12,101675956,101692681,+,9,"101675956-101676048,101679128-101679399,101680229-101680338,101683589-101683713,101685711-101685760,101686846-101687080,101687692-101687757,101688530-101688636,101692152-101692681",NONHSAT162648.1,NONHSAT162648.1,Human
HSALNG0093518,NONHSAG012077.2,ELH000502,,chr12,101646720,101650948,-,2,"101646720-101647028,101650816-101650948",NONHSAT030287.2,NONHSAT030287.2,Human
HSALNG0093518,NONHSAG012077.2,ELH000502,,chr12,101646720,101659970,-,2,"101646720-101647028,101659714-101659970",NONHSAT030288.2,NONHSAT030288.2,Human
HSALNG0093518,NONHSAG012077.2,ELH000502,,chr12,101646744,101664492,-,6,"101646744-101647029,101650817-101651046,101659715-101659793,101659814-101659970,101660317-101660396,101664287-101664492",NONHSAT163924.1,NONHSAT163924.1,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120969838,120972292,-,1,120969838-120972292,NONHSAT031256.2,NONHSAT031256.2,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120968134,120974699,-,3,"120968134-120969008,120970243-120972640,120972654-120974699",NONHSAT031257.2,NONHSAT031257.2,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120968613,120980906,-,2,"120968613-120969008,120980644-120980906",NONHSAT031258.2,NONHSAT031258.2,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120970130,120979747,-,4,"120970130-120970370,120974485-120974598,120976799-120976921,120979614-120979747",NONHSAT031260.2,NONHSAT031260.2,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120957420,120980931,-,2,"120957420-120974598,120980644-120980931",NONHSAT031261.2,NONHSAT031261.2,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120937058,120941910,-,2,"120937058-120937364,120941757-120941910",NONHSAT164113.1,NONHSAT164113.1,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120941728,120980771,-,2,"120941728-120941942,120980644-120980771",NONHSAT164114.1,NONHSAT164114.1,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120888869,120980931,-,3,"120888869-120888897,120968202-120969008,120980644-120980931",NONHSAT232446.1,NONHSAT232446.1,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120957420,120980931,-,3,"120957420-120974598,120976799-120976921,120979614-120980931",NONHSAT232447.1,NONHSAT232447.1,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120964057,120980931,-,2,"120964057-120977979,120980644-120980931",NONHSAT232448.1,NONHSAT232448.1,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120977115,120980931,-,1,120977115-120980931,NONHSAT232449.1,NONHSAT232449.1,Human
HSALNG0094549,NONHSAG012534.3,ELH000526,,chr12,120904702,120907937,+,2,"120904702-120904772,120907655-120907937",NONHSAT259212.1,NONHSAT259212.1,Human
HSALNG0095750,NONHSAG066864.2,ELH000650,,chr13,23715168,23716468,+,2,"23715168-23715375,23716458-23716468",NONHSAT165359.1,NONHSAT165359.1,Human
HSALNG0095750,NONHSAG066864.2,ELH000650,,chr13,23716554,23734890,+,2,"23716554-23716618,23734548-23734890",NONHSAT165360.1,NONHSAT165360.1,Human
HSALNG0095750,NONHSAG066864.2,ELH000650,,chr13,23715193,23726409,+,4,"23715193-23715374,23716457-23716617,23724029-23725879,23725938-23726409",NONHSAT232610.1,NONHSAT232610.1,Human
HSALNG0095750,NONHSAG066864.2,ELH000650,,chr13,23715193,23730487,+,3,"23715193-23715374,23716457-23716617,23730356-23730487",NONHSAT232611.1,NONHSAT232611.1,Human
HSALNG0095750,NONHSAG066864.2,ELH000650,,chr13,23715193,23735603,+,3,"23715193-23715374,23716457-23716617,23734547-23735603",NONHSAT232612.1,NONHSAT232612.1,Human
HSALNG0095750,NONHSAG066864.2,ELH000650,,chr13,23715193,23735603,+,3,"23715193-23715316,23716457-23716617,23734547-23735603",NONHSAT232613.1,NONHSAT232613.1,Human
HSALNG0095750,NONHSAG066864.2,ELH000650,,chr13,23724428,23724632,+,1,23724428-23724632,NONHSAT232614.1,NONHSAT232614.1,Human
HSALNG0096978,NONHSAG013475.3,ELH000666,,chr13,48289059,48297130,-,3,"48289059-48289597,48294413-48294948,48296798-48297130",NONHSAT033702.2,NONHSAT033702.2,Human
HSALNG0096978,NONHSAG013475.3,ELH000666,,chr13,48291805,48303695,-,3,"48291805-48291895,48302348-48302492,48303486-48303695",NONHSAT033703.2,NONHSAT033703.2,Human
HSALNG0096978,NONHSAG013475.3,ELH000666,,chr13,48296513,48303701,-,3,"48296513-48297130,48302339-48302492,48303291-48303701",NONHSAT033704.2,NONHSAT033704.2,Human
HSALNG0096978,NONHSAG013475.3,ELH000666,,chr13,48297003,48303695,-,4,"48297003-48297130,48297603-48297940,48302339-48302492,48303291-48303695",NONHSAT033705.2,NONHSAT033705.2,Human
HSALNG0096978,NONHSAG013475.3,ELH000666,,chr13,48302286,48303695,-,2,"48302286-48302492,48303486-48303695",NONHSAT033707.2,NONHSAT033707.2,Human
HSALNG0096978,NONHSAG013475.3,ELH000666,,chr13,48286978,48290944,-,7,"48286978-48287142,48287447-48287504,48287546-48287650,48287859-48289113,48289315-48289728,48289828-48289891,48290482-48290944",NONHSAT166743.1,NONHSAT166743.1,Human
HSALNG0096978,NONHSAG013475.3,ELH000666,,chr13,48291781,48303662,-,5,"48291781-48291896,48296514-48297131,48297636-48297762,48302340-48302493,48303292-48303662",NONHSAT166744.1,NONHSAT166744.1,Human
HSALNG0096978,NONHSAG013475.3,ELH000666,,chr13,48296514,48303662,-,3,"48296514-48297131,48302340-48302493,48303292-48303662",NONHSAT166745.1,NONHSAT166745.1,Human
